-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-39.680410144931543,-38.701299536022148,-37.315613550545272,-39.202167885824608
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-40.096342987741274,-35.526854480692187,-37.777476610555503,-41.504495839849
-43.250779105189579,-41.546286374380344,-28.938248962519442,-37.986903748610032
-43.250779105189579,-41.546286374380344,-28.938248962519442,-37.986903748610032
-43.250779105189579,-41.546286374380344,-28.938248962519442,-37.986903748610032
-43.250779105189579,-41.546286374380344,-28.938248962519442,-37.986903748610032
-43.250779105189579,-41.546286374380344,-28.938248962519442,-37.986903748610032
-43.250779105189579,-41.546286374380344,-28.938248962519442,-37.986903748610032
-43.250779105189579,-41.546286374380344,-28.938248962519442,-37.986903748610032
-43.250779105189579,-41.546286374380344,-28.938248962519442,-37.986903748610032
-43.250779105189579,-41.546286374380344,-28.938248962519442,-37.986903748610032
-43.250779105189579,-41.546286374380344,-28.938248962519442,-37.986903748610032
-43.250779105189579,-41.546286374380344,-28.938248962519442,-37.986903748610032
-43.250779105189579,-41.546286374380344,-28.938248962519442,-37.986903748610032
-43.250779105189579,-41.546286374380344,-28.938248962519442,-37.986903748610032
-43.250779105189579,-41.546286374380344,-28.938248962519442,-37.986903748610032
-43.250779105189579,-41.546286374380344,-28.938248962519442,-37.986903748610032
-43.250779105189579,-41.546286374380344,-28.938248962519442,-37.986903748610032
-43.250779105189579,-41.546286374380344,-28.938248962519442,-37.986903748610032
-43.250779105189579,-41.546286374380344,-28.938248962519442,-37.986903748610032
-43.250779105189579,-41.546286374380344,-28.938248962519442,-37.986903748610032
-43.250779105189579,-41.546286374380344,-28.938248962519442,-37.986903748610032
-43.250779105189579,-41.546286374380344,-28.938248962519442,-37.986903748610032
-43.250779105189579,-41.546286374380344,-28.938248962519442,-37.986903748610032
